Date,Open,High,Low,Close,Adj Close,Volume
2/23/2000,65.80000305,68,65.5,66.56500244,10.19427681,57930
2/24/2000,67.5,67.69999695,64.19999695,66.20999908,10.13990879,82050
2/25/2000,67.40000153,67.40000153,64,64.18499756,9.829785347,63460
2/28/2000,64,65.59999847,60.91500092,63.58499908,9.737895966,90710
2/29/2000,65,65.98500061,60.5,61.15000153,9.364977837,161830
3/1/2000,62.5,62.5,56.25999832,56.25999832,8.616088867,93030
3/2/2000,52.70000076,53,51.75999832,51.75999832,7.926922321,87030
3/3/2000,47.61999893,54.54499817,47.61999893,50.45999908,7.727833271,263060
3/6/2000,52.5,52.5,46.42499924,47.52999878,7.279110432,186090
3/7/2000,47.99000168,49,46.20000076,46.93500137,7.187986374,178340
3/8/2000,48.79999924,50.64500046,46.50999832,48.93999863,7.495049,393170
3/9/2000,50,50,47.5,49.96500015,7.652024746,349100
3/10/2000,50,51.79000092,47,48.61500168,7.445275307,369350
3/13/2000,50,52,48.70000076,51.20000076,7.841163158,136050
3/14/2000,51,53,49,51.99499893,7.962914467,303860
3/15/2000,52,56.15499878,52,54.00999832,8.271505356,166050
3/16/2000,54.75999832,55.98500061,52,54.36500168,8.325873375,98790
3/21/2000,55,55.49499893,53.50999832,54.48500061,8.344251633,227650
3/22/2000,56.29999924,58.70000076,55.79999924,57.32500076,8.779191017,193180
3/23/2000,59,59.5,57.22499847,57.94499969,8.874144554,190810
3/24/2000,58.09999847,61.29999924,58.09999847,59.93000031,9.178141594,105170
3/27/2000,60.90000153,64.19999695,59.5,63.65999985,9.749380112,141600
3/28/2000,64.01000214,65.09999847,62.22499847,62.95999908,9.642177582,125430
3/29/2000,65.40000153,67.5,62.5,64.36499786,10.61612797,190000
3/30/2000,62.5,63.5,60.5,62.11999893,10.24584675,131170
3/31/2000,62.40000153,62.99000168,60.5,61.97999954,10.22275448,96110
4/3/2000,61.20000076,61.79999924,57.15499878,60.13499832,9.918446541,67240
4/4/2000,57.5,58.90000153,55.5,56.77999878,9.365086555,146610
4/5/2000,56,59,56,57.88000107,9.546516418,46330
4/6/2000,58.10499954,60,56.60499954,59.04999924,9.739492416,85860
4/7/2000,60.5,61,58,59.73500061,9.852474213,90080
4/10/2000,60.09999847,60.79000092,57.22000122,58.14500046,9.590221405,80210
4/11/2000,57.22000122,58.79999924,57,57.79000092,9.531671524,96960
4/12/2000,58.40000153,58.40000153,56.59999847,57.11999893,9.421163559,47650
4/13/2000,55.50999832,57.5,55.50999832,57.18500137,9.431884766,73220
4/17/2000,56,56,52.61000061,52.61000061,8.677304268,76240
4/18/2000,53.20000076,53.90000153,49.11000061,50.54999924,8.337532997,205520
4/19/2000,53.99000168,53.99000168,51,52.11999893,8.59648037,52840
4/20/2000,52.5,54.79999924,50.30500031,53.01499939,8.744098663,79040
4/24/2000,52.79999924,52.79999924,50.5,50.59500122,8.344953537,67880
4/25/2000,50.5,52,50.5,50.89500046,8.394434929,162360
4/26/2000,51.99000168,52.40000153,51.20000076,52.06999969,8.588234901,97040
4/27/2000,51.09999847,52,50.70000076,51.01499939,8.414228439,48090
4/28/2000,52,52,50.5,50.54499817,8.336707115,94430
5/2/2000,50.20000076,51.39500046,49.5,50.54499817,8.336707115,109620
5/3/2000,49.20500183,50.5,48.5,49.58499908,8.178368568,79940
5/4/2000,52,54.59999847,50.59999847,53.33000183,8.796056747,81140
5/5/2000,54,58.90000153,52.79999924,57.86000061,9.543217659,283720
5/8/2000,59,60.79999924,58.02500153,59.04000092,9.737843513,194170
5/9/2000,57.90000153,59.5,56.5,58.97999954,9.727945328,90580
5/10/2000,60.79999924,60.79999924,58,59.01499939,9.733719826,85610
5/11/2000,58.40000153,60.99499893,55.15000153,59.38000107,9.793919563,157550
5/12/2000,59.5,60,56.5,57.01499939,9.403846741,148420
5/15/2000,55.5,55.79999924,52.50500107,54.01499939,8.90903759,200100
5/16/2000,53.09999847,54.5,50.51499939,51.59000015,8.509065628,289340
5/17/2000,53,54,48.79999924,51.20000076,8.444743156,247270
5/18/2000,51.375,51.49499893,50.20000076,51.06999969,8.423297882,28750
5/19/2000,49.09999847,51.19499969,48.5,50.18500137,8.277330399,54960
5/22/2000,48.11000061,50.27000046,48.11000061,49.90499878,8.23114872,45290
5/23/2000,50,50.47999954,49.29999924,49.96500015,8.241044044,226840
5/24/2000,49.5,50.79000092,49,50.17499924,8.275682449,57530
5/25/2000,50.09999847,53.5,50.09999847,50.99000168,8.410103798,101670
5/26/2000,51,55.06999969,50.41999817,54.95500183,9.064076424,304640
5/29/2000,55.90000153,59,55,58.41999817,9.635580063,236930
5/30/2000,59.49499893,60.5,57.20000076,59.84000015,9.869790077,177740
5/31/2000,60,63.5,59.25,62.02500153,10.23017788,243620
6/1/2000,60,61.43000031,60,60.71500015,10.01411152,98680
6/2/2000,60,62.70000076,59,61.99499893,10.22523022,117150
6/5/2000,62.90000153,64.69999695,61,61.27999878,10.10729885,77520
6/6/2000,61.20000076,61.90499878,60.02500153,61.29999924,10.11059761,62710
6/7/2000,60.59999847,61,59.79999924,60.21500015,9.931642532,54700
6/8/2000,60.40000153,60.40000153,58.40000153,59.15999985,9.757632256,48390
6/9/2000,58.59999847,60.29999924,58.5,58.90000153,9.71475029,35240
6/12/2000,59.40000153,59.40000153,58.29999924,58.61500168,9.667741776,20570
6/13/2000,60,60,57.5,58.49000168,9.647128105,45250
6/14/2000,59.5,63,59.09999847,61.97000122,10.22110462,169460
6/15/2000,60.5,62.20000076,60.09999847,61.31999969,10.11389637,85920
6/16/2000,61.90000153,61.90000153,60.79999924,60.95500183,10.05369568,36750
6/19/2000,61.5,62.09999847,59.5,60.39500046,9.96132946,51920
6/20/2000,60.90000153,60.90000153,59.5,59.96500015,9.890407562,40350
6/21/2000,59.00500107,61,58.5,58.93500137,9.720522881,132830
6/22/2000,59.43999863,59.67499924,57.25,59.25500107,9.773303986,54510
6/23/2000,58.90000153,59,57.79999924,58.03499985,9.572081566,24420
6/26/2000,58.20000076,58.20000076,56.5,57.24000168,9.440957069,294690
6/27/2000,57,58.53499985,57,57.65499878,9.509403229,80440
6/28/2000,58.5,59.29999924,58.00999832,59.13499832,9.753509521,19920
6/29/2000,59.20000076,61.34999847,59.11000061,60.90000153,10.04462337,74480
6/30/2000,60.90000153,60.90000153,59.45000076,59.68500137,9.844226837,49220
7/3/2000,61.5,62,60.40000153,61.27000046,10.10564899,80470
7/4/2000,59.20000076,62.5,59.20000076,61.90499878,10.21038342,96770
7/5/2000,62,62.92499924,61.25500107,61.79000092,10.19141674,40290
7/6/2000,61.09999847,61.59999847,60,60.90000153,10.04462337,37940
7/7/2000,60.00500107,61.79999924,60.00500107,61.49499893,10.14276123,146060
7/10/2000,60.92499924,63,60.92499924,61.72499847,10.18069553,93520
7/11/2000,61.5,63.97999954,61,62.86500168,10.36872101,106540
7/12/2000,64,65.90000153,63.5,64.375,10.61777687,181750
7/13/2000,65.19999695,65.30000305,63.79999924,64.99500275,10.72004032,344260
7/14/2000,65.48999786,68.90000153,64.91999817,67.05500031,11.05980873,1047630
7/17/2000,68,68.38999939,66,67.83000183,11.18763161,300770
7/18/2000,68,68,66.51999664,67.61000061,11.15134716,223860
7/19/2000,67.80000305,67.80000305,66.5,67.29000092,11.09856701,119000
7/20/2000,67.19999695,67.19999695,66.30000305,66.60500336,10.98558521,80070
7/21/2000,66,66.5,65,65.16500092,10.74807644,74990
7/24/2000,64.23000336,64.5,62.59999847,63.70000076,10.50644588,108550
7/25/2000,62.5,66.40000153,62.00500107,65.48500061,10.8008585,94260
7/26/2000,67.40000153,68,65.80000305,67.21499634,11.08619595,175110
7/27/2000,67.69999695,67.72499847,66.19999695,67.20500183,11.08454704,125010
7/28/2000,67,67.90000153,66.5,67.55000305,11.14144897,775290
7/31/2000,67.80000305,72.40000153,67.34999847,71.50499725,11.7937727,263940
8/1/2000,71,71.5,68.5,69.95500183,11.53812504,152290
8/2/2000,68.90000153,69,65.70500183,67.99500275,11.21484756,96470
8/3/2000,68.19999695,68.19999695,67.09999847,67.58000183,11.14639854,26630
8/4/2000,67.09999847,68,66.5,67.88500214,11.19670486,59890
8/7/2000,67.10500336,67.40000153,66.69999695,67.13500214,11.07300282,23040
8/8/2000,66.90000153,69,66.59999847,68.64499664,11.32205391,61450
8/9/2000,68.90000153,71,67.59999847,69.75499725,11.50513172,147840
8/10/2000,70,70.47000122,68.5,68.76499939,11.34184933,42760
8/11/2000,69.40000153,69.40000153,68.01000214,68.86000061,11.35751629,34000
8/14/2000,69,70.90000153,68.19999695,70.30500031,11.59584999,103930
8/16/2000,69.5,70.5,68.01000214,70.21499634,11.581007,84210
8/17/2000,69.19999695,69.69000244,68.5,68.95999908,11.37401009,48790
8/18/2000,68.61000061,69.44999695,68,69,11.38060665,39080
8/21/2000,68.625,69.09999847,68.5,68.93000031,11.36906433,20210
8/22/2000,69,69.05000305,67.5,68.19000244,11.24701023,49870
8/23/2000,68.80000305,68.80000305,67.59999847,67.90499878,11.20000076,32520
8/24/2000,67.65000153,67.98999786,66.5,67.37999725,11.1134119,27970
8/25/2000,66.51000214,68,66.51000214,67.62000275,11.15299511,76250
8/28/2000,68.80000305,69,67,67.40000153,11.11670876,38500
8/29/2000,66.09999847,68.09999847,66.09999847,67.97499847,11.2115469,38380
8/30/2000,68.30000305,68.30000305,67.19999695,67.50499725,11.13402653,39830
8/31/2000,67.05000305,67.05000305,66.59999847,66.84999847,11.02599525,45030
9/4/2000,67.01000214,67.34999847,65.09999847,66.18000031,10.91548634,111430
9/5/2000,66.80000305,66.80000305,65.19999695,65.98000336,10.88249969,24570
9/6/2000,67,67.90000153,65.00499725,66.45999908,10.96166801,143740
9/7/2000,67.09999847,67.09999847,66,66.12000275,10.90559101,142450
9/8/2000,64.15000153,66.39499664,64.00499725,64.98999786,10.71920967,171860
9/11/2000,65,65,63.61000061,64.60500336,10.65571308,78860
9/12/2000,63.40000153,64.59999847,62.5,62.61000061,10.32666397,69110
9/13/2000,63.79999924,63.95000076,63,63.20999908,10.42562675,206390
9/14/2000,63.875,64.98000336,63.40999985,64.26499939,10.59963226,65960
9/15/2000,64.98000336,64.98000336,63.34500122,63.65000153,10.49819565,32440
9/18/2000,64,65.5,62.70000076,64.43000031,10.62684917,136650
9/19/2000,64.48999786,66.59999847,63.11000061,65.78500366,10.85033798,122670
9/20/2000,67.5,71,66.55000305,68.90000153,11.36411572,146970
9/21/2000,70.09999847,70.84999847,68.19999695,69.37999725,11.44328308,154300
9/22/2000,67,68.40000153,66.30000305,67.84999847,11.19093037,70350
9/25/2000,67,69.40000153,65.50499725,67.83999634,11.18928146,84110
9/26/2000,67.19999695,67.5,66.5,67.03500366,11.05650711,76990
9/27/2000,65.34999847,67,65.34999847,66.77999878,11.01444817,49800
9/28/2000,69.5,69.5,66,66.06999969,10.89734173,26170
9/29/2000,67.59999847,67.59999847,65.51000214,65.98500061,10.88332748,32940
10/3/2000,65.09999847,66.98999786,65.09999847,65.30999756,10.77199078,37270
10/4/2000,65,66.98999786,65,66.31500244,10.93775177,36760
10/5/2000,66.69999695,69.5,66.01000214,68.11499786,11.23463726,61640
10/6/2000,68.5,69.5,67.66000366,68.58499908,11.31215954,82010
10/9/2000,68.80000305,70.69999695,68.11000061,70.19000244,11.57688236,108920
10/10/2000,69.19999695,70,69.19999695,69.81500244,11.51503277,186490
10/11/2000,71,71.62000275,67.59999847,69.88500214,11.52657604,240490
10/12/2000,69.19999695,71,69.15000153,70.64499664,11.65192795,161540
10/13/2000,70,76.30000305,69.72499847,74.70999908,12.32239628,402110
10/16/2000,77.44999695,78,75.125,76.91000366,12.6852541,351980
10/17/2000,77,77,74,76.26999664,12.5796957,278220
10/18/2000,74.5,76.19999695,72.19999695,75.26999664,12.41475582,200290
10/19/2000,75,75.5,73.66000366,74.69499969,12.31991863,54530
10/20/2000,73.09999847,80.58999634,73.09999847,74.58000183,12.30095196,173640
10/23/2000,73.59999847,75.5,73.59999847,74.47499847,12.28363419,81530
10/24/2000,73.69999695,77.5,73.69999695,75.93000031,12.5236187,121360
10/25/2000,75.84999847,76.00499725,74.61000061,75.01499939,12.3727026,137480
10/26/2000,75.59999847,75.80000305,75.19999695,75.29000092,12.41805458,18150
10/27/2000,74.5,81.29000092,74.5,75.16500092,12.39743996,63880
10/30/2000,75.09999847,77,75.09999847,75.94499969,12.52609158,99600
10/31/2000,75.30000305,76.25,75.30000305,75.63500214,12.47495937,104480
11/1/2000,77.40000153,79.19999695,76.51000214,77.63500214,12.80483627,358140
11/2/2000,78.40000153,80.80000305,78,80.41000366,13.26253128,774340
11/3/2000,80.90000153,81.59999847,79.80000305,80.33999634,13.25098324,274450
11/6/2000,80,81.5,79.90000153,80.05000305,13.20315456,115620
11/7/2000,81,81,80,80.40499878,13.26170731,137970
11/8/2000,80.19999695,82,80.09999847,80.94999695,13.35159588,159740
11/9/2000,80.05000305,80.94999695,80,80.07499695,13.20728111,51500
11/10/2000,80.59999847,80.59999847,79.91000366,80.30999756,13.24603748,154970
11/13/2000,80,80.5,79.375,79.78500366,13.15944672,572710
11/14/2000,79.41999817,81,79,80.43000031,13.2658329,152640
11/15/2000,80.69999695,80.69999695,79.15000153,79.36000061,13.08934784,53000
11/16/2000,79.19999695,80.11000061,78.48999786,79.91500092,13.18088818,74930
11/17/2000,80,81.80000305,80,81.47499847,13.43818665,225350
11/20/2000,81.5,81.90000153,81.05000305,81.58000183,13.45550919,73420
11/21/2000,81.19999695,81.90000153,81,81.59999847,13.45880222,103580
11/22/2000,80.19999695,81,80,80.14499664,13.21882439,150940
11/23/2000,80,80.84999847,79.80000305,80.70999908,13.31201172,69090
11/24/2000,81.09999847,81.23999786,80.21499634,81.02500153,13.3639679,93450
11/27/2000,80.72499847,83.16500092,80.72499847,81.96499634,13.51900768,216350
11/28/2000,82.30000305,82.69999695,82.09999847,82.59999847,13.62374306,123920
11/29/2000,80.34999847,83,80.34999847,82.16000366,13.55117226,126710
11/30/2000,83.48999786,83.48999786,81.84999847,83.06500244,13.70044136,183760
12/1/2000,82,83.49500275,81.59999847,82.01000214,13.52643013,120510
12/4/2000,80.5,81.97499847,78.56999969,78.88999939,13.01182556,220130
12/5/2000,79,80,78.5,79.38500214,13.09347248,164200
12/6/2000,79.40000153,80.5,78.50499725,78.89499664,13.01265144,107730
12/7/2000,78.90000153,79.37000275,78.19999695,78.77999878,12.99368477,46690
12/8/2000,78.30000305,79.40000153,78.30000305,79.27999878,13.07615566,78870
12/11/2000,79.48999786,79.5,78.51000214,78.95500183,13.02254963,45950
12/12/2000,78.82499695,79.39499664,78.80000305,78.95999908,13.02337551,61600
12/13/2000,75.11499786,79.5,75.11499786,79.18499756,13.06048298,22670
12/14/2000,78.61000061,79.30999756,78.60500336,78.77500153,12.9928627,111800
12/15/2000,79,79,77.5,77.58999634,12.79741096,65640
12/18/2000,75,78,72.55500031,77.05000305,12.70834732,234030
12/19/2000,77.90000153,77.90000153,75.00499725,76.15499878,12.56072426,182990
12/20/2000,75.19999695,77.28500366,75.19999695,77.13500214,12.72236633,24670
12/21/2000,77.59999847,77.59999847,75,75.93499756,12.52444077,156850
12/22/2000,76.19999695,76.38999939,75,75.61000061,12.47083855,38760
12/26/2000,79,79,75,75.82499695,12.50629711,49580
12/27/2000,76.69999695,78,76.56500244,77.50499725,12.783391,53380
12/28/2000,76.90000153,79.78500366,76.84999847,78.94000244,13.02007389,83600
12/29/2000,80,80.66500092,78.01999664,80.23999786,13.23449039,68090
1/1/2001,82,82.40000153,79.21499634,79.875,13.17428684,61410
1/2/2001,79.5,81.55000305,79.09999847,79.99500275,13.19408131,58780
1/3/2001,80.48000336,81.09999847,79,80.70999908,13.31201172,75760
1/4/2001,81.40000153,81.40000153,79,79.31500244,13.08192444,81330
1/5/2001,79.19999695,80.69999695,79.19999695,80.30500031,13.24521351,88850
1/8/2001,80.69999695,81.59999847,80.19999695,81.38500214,13.42334938,232240
1/9/2001,81.98999786,81.98999786,80,80.43000031,13.2658329,48250
1/10/2001,81.5,81.5,79.09999847,79.51999664,13.11573601,67070
1/11/2001,77.5,80.09999847,77.5,79.69999695,13.1454277,119580
1/12/2001,78.34999847,79.875,78.34999847,78.62999725,12.96894264,138030
1/15/2001,78,79,77.30000305,78.78500366,12.99451542,21540
1/16/2001,78.98999786,79,77.5,77.71499634,12.8180294,58370
1/17/2001,78.5,78.5,76,78.21499634,12.90049648,17230
1/18/2001,76.81500244,78.24500275,76.80000305,77.23500061,12.73885918,19480
1/19/2001,77,81,76.52500153,79.97000122,13.18995953,449070
1/22/2001,78,80,78,78.11499786,12.88400078,34720
1/23/2001,78,78.39499664,76.09999847,76.83999634,12.67370796,42610
1/24/2001,76.05000305,78.5,76.05000305,76.77999878,12.66381264,101230
1/25/2001,76.59999847,77.29000092,76,76.36000061,12.59454155,87200
1/29/2001,77.5,77.5,75,76.13999939,12.55825329,50300
1/30/2001,72.80000305,78,72.80000305,77.45999908,12.7759676,128580
1/31/2001,79.5,80,77,79.75499725,13.15449905,168030
2/1/2001,79.98999786,80.00499725,78.69999695,79.50499725,13.11326313,221970
2/2/2001,79.5,80,79.19999695,79.65000153,13.13718128,38450
2/5/2001,80.30000305,80.30000305,77.09999847,77.51999664,12.78586483,495390
2/6/2001,76.60500336,78.5,76.52500153,77.38500214,12.76360035,68280
2/7/2001,71.61000061,79.30000305,71.61000061,76.875,12.67948055,54100
2/8/2001,77.98999786,78.5,76.09999847,78.05500031,12.87411022,74960
2/9/2001,76.5,78.80000305,76.5,77.34999847,12.75782871,34710
2/12/2001,78.40000153,80.75,77.09999847,79.79499817,13.16109371,288410
2/13/2001,80.79000092,80.79000092,79,79.625,13.13305664,389830
2/14/2001,80.5,82.30000305,79.72499847,80.76999664,13.32190704,533510
2/15/2001,81.40000153,81.69000244,80.5,81.26000214,13.40272903,477380
2/16/2001,80.09999847,81.40000153,80.09999847,80.70999908,13.31201172,115590
2/19/2001,79.80000305,81.30000305,79.5,81.03500366,13.3656168,82360
2/20/2001,80.59999847,81.09999847,80,80.09999847,13.21140099,80490
2/21/2001,78.09999847,80.55000305,78.09999847,79.48999786,13.11079121,27590
2/22/2001,78.90000153,80.48000336,78.55999756,79.02500153,13.0340929,46230
2/23/2001,78.80999756,79.19999695,77.59999847,78.16000366,12.89142609,52700
2/26/2001,77.01999664,78,72.80000305,77.40000153,12.76607323,56610
2/27/2001,76.30500031,79.5,76.30500031,77.92500305,12.85266304,58750
2/28/2001,72,80,72,73.37000275,12.10138226,166120
3/1/2001,72.15000153,72.48999786,68.09999847,70.79000092,11.67584705,604000
3/2/2001,73.30000305,73.30000305,69.02500153,71.79000092,11.84078121,153390
3/5/2001,70.90000153,72.5,70.80000305,71.75,11.83418083,150990
3/7/2001,71.75499725,72,70.01000214,70.77500153,11.67336941,69320
3/8/2001,71.98500061,71.98500061,68.10500336,69.95500183,11.53812504,55820
3/9/2001,68.5,74.90000153,67.125,69.51000214,11.46472645,53980
3/12/2001,67.5,70.375,67.5,68.5,11.29814148,15080
3/13/2001,67.59999847,73.5,64.5,66.18499756,10.91631031,57240
3/14/2001,65.90000153,69.90000153,65.90000153,67.15000153,11.07547474,23670
3/15/2001,69.48999786,69.48999786,66.19999695,68.41999817,11.28494453,9800
3/16/2001,68,68.5,66.55000305,66.84500122,11.02517128,12740
3/19/2001,66,68.30000305,65.59999847,66.81500244,11.02022171,6800
3/20/2001,68.09999847,68.09999847,65.23000336,66.63999939,10.99135876,22100
3/21/2001,66.90000153,67,66.09999847,66.93499756,11.04001617,3170
3/22/2001,67.09999847,69.80000305,66.80000305,68.75,11.33937359,47380
3/23/2001,68,68.40000153,67,67.13500214,11.07300282,28350
3/26/2001,69,69,65.25,66.56500244,10.97898865,6370
3/27/2001,65.09999847,68,65.09999847,67.59500122,11.14887142,19660
3/28/2001,72.98999786,72.98999786,67.44999695,69.45500183,11.45565319,72220
3/29/2001,67.30000305,69.90000153,67.30000305,69.48999786,11.46142578,182910
3/30/2001,71.5,72.90000153,68.02999878,69.90499878,11.52987289,84640
4/2/2001,68,69.5,67.30000305,68.25499725,11.25773144,43630
4/3/2001,65.69999695,69.30000305,65.69999695,68.69499969,11.33030224,81420
4/4/2001,67.59999847,69,67.59999847,68.59500122,11.31380939,81410
4/6/2001,66.35500336,68.77999878,66.35500336,67.11000061,11.06887913,5800
4/9/2001,67.42500305,70.98000336,66.03500366,68.66999817,11.32618141,32130
4/10/2001,68,68.69999695,66.19999695,67.94000244,11.20577717,14730
4/11/2001,67.80000305,67.80000305,65.55500031,66.34500122,10.94270229,15680
4/12/2001,63.19499969,68.40000153,63.19499969,67.33999634,11.10681248,37450
4/16/2001,68.40000153,68.40000153,65.83999634,67.08999634,11.06557751,41800
4/17/2001,68,68.5,66.52500153,68.20500183,11.24948406,64300
4/18/2001,67.5,68.80000305,67.5,68.50499725,11.29896355,69780
4/19/2001,67.69999695,70,67.69999695,69.44499969,11.45400238,90820
4/20/2001,67.5,69.55999756,64,69.32499695,11.43421268,80200
4/23/2001,69,69.59999847,68.01000214,69.40499878,11.44740677,50020
4/24/2001,68.90000153,69.47499847,68.69999695,69.41000366,11.44823265,15320
4/25/2001,64.01000214,71.48999786,64.01000214,68.69000244,11.32948112,12070
4/26/2001,69.5,70.09999847,69.00499725,70,11.54554367,270530
4/27/2001,69,69.87999725,67.5,69.54499817,11.47049618,25200
4/30/2001,68.32499695,69.55000305,68.32499695,69.47499847,11.45895195,96710
5/2/2001,66.5,69.5,66.5,68.65499878,11.32370377,211750
5/3/2001,68.01000214,69.19999695,68.01000214,68.89499664,11.36328983,13580
5/4/2001,69,69,67.59999847,68.125,11.23628521,9270
5/7/2001,67.69999695,68.38999939,67.69999695,68.02500153,11.21979523,12300
5/8/2001,68.02999878,68.46499634,67.30500031,67.45999908,11.12660599,5420
5/9/2001,67.73500061,68.38999939,67.22499847,67.41000366,11.11836243,113460
5/10/2001,67.09999847,67.44999695,67,67.38999939,11.11506081,2630
5/11/2001,66.45500183,67.69999695,66.45500183,66.88999939,11.03259277,5890
5/14/2001,67.5,67.59999847,66.33999634,66.34999847,10.94352436,16300
5/15/2001,67.69499969,68.09999847,64.10500336,64.84999847,10.69612217,28770
5/16/2001,66.80000305,66.80000305,64.69999695,65.06999969,10.73240948,27250
5/17/2001,65.48500061,65.80000305,64.59999847,64.76999664,10.68292618,27280
5/18/2001,65.19999695,65.79000092,63.5,63.76499939,10.51716518,287570
5/21/2001,65.5,67.40000153,62.79999924,64.97499847,10.71673775,82190
5/22/2001,65.09999847,65.44999695,63.15000153,65.01499939,10.72333717,71160
5/23/2001,65.19999695,65.80000305,65.09999847,65.41500092,10.78931141,13450
5/24/2001,65.59999847,65.75,65.40000153,65.48000336,10.80003262,10350
5/25/2001,64.06999969,65.08999634,64.06999969,64.25499725,10.59798336,48570
5/28/2001,64.69999695,64.90000153,63.70000076,63.79999924,10.52293682,107510
5/29/2001,64.49500275,64.49500275,63,63.91500092,10.54190731,54790
5/30/2001,64.97499847,66.19999695,63.63999939,64.13500214,10.57819176,188830
5/31/2001,65.19499969,65.19499969,63.5,64.22000122,10.59221172,32220
6/1/2001,64.69999695,65,63.79999924,64.12999725,10.57736778,26650
6/4/2001,64,64,63.59999847,63.79999924,10.52293682,39880
6/5/2001,63.20000076,63.29999924,59.25500107,61.96500015,10.22027969,92900
6/6/2001,60.59999847,63.59999847,60.59999847,61.59500122,10.15925217,26620
6/7/2001,61.97000122,61.97000122,60,60.69499969,10.0108099,43550
6/8/2001,61.05500031,63.15000153,60.67499924,62.81999969,10.36130238,97320
6/11/2001,62.5,63.34500122,61.52000046,61.83000183,10.19801331,40570
6/12/2001,63,63,61,62.45000076,10.30027485,169780
6/13/2001,67.44499969,67.44499969,64,64.34999847,10.61365318,663210
6/14/2001,64.5,65.90000153,64.5,65.20999908,10.75549698,393580
6/15/2001,65.90000153,66.63999939,64,64.59999847,10.65488815,278980
6/18/2001,63.79999924,64,62.36999893,62.70500183,10.34233475,199730
6/19/2001,62.20000076,63,62.20000076,62.50500107,10.30934715,217490
6/20/2001,63.40000153,63.40000153,62.5,62.82500076,10.3621254,34750
6/21/2001,62.50999832,63,62.5,62.54999924,10.3167696,17980
6/22/2001,62.5,62.59999847,62.00500107,62.40499878,10.29285145,25440
6/25/2001,62.5,62.97000122,62.02500153,62.40000153,10.29202747,227840
6/26/2001,63.5,63.79999924,61.5,62.375,10.28790188,150620
6/27/2001,64.90000153,64.90000153,61.02000046,61.47000122,10.13863373,23680
6/28/2001,61.5,61.97000122,60.20500183,61.31499863,10.11307144,32520
6/29/2001,61.79000092,61.79000092,60.84999847,61.35499954,10.11966896,23280
7/2/2001,61.00500107,62.79999924,61.00500107,62.11000061,11.25293636,321230
7/3/2001,61,63.79999924,61,62.19499969,11.26833439,300880
7/4/2001,67.98999786,67.98999786,61.42499924,61.52999878,11.14785099,109560
7/5/2001,62.20000076,62.20000076,61,61.40999985,11.12610912,426440
7/6/2001,62,62,60.59999847,61.10499954,11.07085037,9950
7/9/2001,67.5,67.5,60.29999924,60.90999985,11.03552151,96490
7/10/2001,60,62,60,61.13499832,11.07628727,17940
7/11/2001,60.70000076,61.29999924,60.59999847,60.80500031,11.01649666,8210
