Date,Open,High,Low,Close,Adj Close,Volume
3/7/2003,73.55000305,73.80000305,73.05999756,73.59999847,31.15498161,730865
3/10/2003,73.59999847,74.98000336,72.80000305,73.66999817,31.18461227,401250
3/11/2003,72.86000061,74.98000336,72.86000061,73.02999878,30.91370392,308845
3/12/2003,72.87000275,73.59999847,71.40000153,71.5,30.26605225,191410
3/13/2003,71.20999908,71.76999664,70.59999847,70.80999756,29.97397041,554885
3/17/2003,70.86000061,71,67.23000336,67.90000153,28.74216843,1202205
3/19/2003,71.19999695,72.40000153,67.19999695,70.37000275,29.78771782,1313910
3/20/2003,71.37999725,71.37999725,69.62000275,70.23000336,29.72846603,501490
3/21/2003,70,71,69.30999756,70.51000214,29.84698296,398240
3/24/2003,70.30000305,70.77999878,69.59999847,70.52999878,29.85544586,201795
3/25/2003,70.51000214,71.58000183,68,69.62999725,29.47447777,231300
3/26/2003,68.62000275,69.59999847,68.01999664,68.26999664,28.89878654,518565
3/27/2003,68.19999695,69,67.59999847,68,28.7844944,1033745
3/28/2003,67.80000305,68,66.05000305,66.68000031,28.22573471,1663080
3/31/2003,66.75,67.95999908,65.66999817,66.26999664,28.05218697,796900
4/1/2003,66.01000214,70,63.79999924,67.76000214,28.6829052,901135
4/2/2003,74.80000305,74.80000305,67.19999695,68.36000061,28.93688774,834960
4/3/2003,68.19999695,69.18000031,67.59999847,68.83000183,29.13584137,393615
4/4/2003,68.01999664,69.40000153,67.04000092,68.06999969,28.81412315,911305
4/7/2003,69,69.80000305,67.20999908,67.76999664,28.68713379,285195
4/8/2003,67.72000122,68.40000153,67.59999847,68.08000183,28.81836319,385145
4/9/2003,68,68.55000305,67.86000061,68.25,28.89031982,631235
4/10/2003,68,68.94999695,67.80000305,68.04000092,28.80142403,1120660
4/11/2003,69.55999756,69.55999756,67.01999664,68.48999786,28.99190903,596290
4/15/2003,69.55000305,69.55000305,66.65000153,68.01999664,28.79296112,273715
4/16/2003,68,68,66.41000366,66.94000244,28.33579254,559350
4/17/2003,67,69.18000031,64.01000214,65.77999878,27.84476471,738035
4/21/2003,66,66.16999817,64.23999786,65.34999847,27.66274261,97125
4/22/2003,65.22000122,67,64.19999695,65.80999756,27.85746765,1729895
4/23/2003,66.77999878,67.56999969,63.79999924,65.15000153,27.57808876,2270630
4/24/2003,64.45999908,65.58000183,62.02999878,62.77000046,26.57063103,907070
4/25/2003,62.81999969,62.93999863,58.63999939,59.84000015,25.33035088,2083745
4/28/2003,59.59999847,63.70000076,58.75,62.90000153,26.62565994,1360485
4/29/2003,63,66.66999817,63,65.73999786,27.82783318,2026820
4/30/2003,65.20999908,68.98000336,65.20999908,68.05999756,28.80989838,2473105
5/2/2003,67.80000305,72,67.80000305,71.41000366,30.22795868,2890600
5/5/2003,71.69999695,71.69999695,69.41000366,69.94000244,29.60570526,722025
5/6/2003,69.62000275,71,68.44999695,69.04000092,29.22472954,934905
5/7/2003,69.44999695,69.69999695,64.5,65.27999878,27.63312149,2378725
5/8/2003,66,67.72000122,65.59999847,66.19000244,28.01832008,2033320
5/9/2003,66,66.98000336,65.80000305,66.26000214,28.04795074,400905
5/12/2003,66.40000153,67.09999847,66,66.59999847,28.19187737,726005
5/13/2003,66.44999695,67,66.38999939,66.58999634,28.18764305,1504090
5/14/2003,66.59999847,66.59999847,65.19000244,66.33000183,28.07758331,751945
5/15/2003,66.79000092,68.80000305,66.22000122,67.65000153,28.63633919,625880
5/16/2003,68,68.59999847,66.69999695,67.63999939,28.63210869,1105290
5/19/2003,67.41000366,68.94000244,66,68.27999878,28.90302467,1233090
5/20/2003,68.75,68.90000153,68,68.44999695,28.97497749,688565
5/21/2003,68,69.19999695,68,68.70999908,29.08503723,627360
5/22/2003,66.01999664,70.19999695,66.01999664,69.26999664,29.32209396,969560
5/23/2003,70,71.45999908,68.19999695,70.93000031,30.02476692,1121815
5/26/2003,69,73.80000305,69,73.05000305,30.92217255,1520295
5/27/2003,73,74,72,72.91000366,30.86291313,1296715
5/28/2003,73.19999695,73.19999695,70.5,72.97000122,30.88830185,310230
5/29/2003,72.90000153,76,71.09999847,74.75,31.64177895,444660
5/30/2003,74.40000153,75.58999634,73.01999664,74.23999786,31.42589378,1010535
6/2/2003,73.80000305,76.68000031,73.80000305,75,31.74760628,1106205
6/3/2003,74,78.18000031,72.11000061,76.13999939,32.23017883,2063525
6/4/2003,75.62000275,75.98999786,73.19999695,73.55999756,31.13805008,381505
6/5/2003,74,75,72,73.15000153,30.96449852,1654185
6/6/2003,73.20999908,74.29000092,73.05000305,73.47000122,31.0999527,841365
6/9/2003,72.80000305,80.40000153,72.80000305,76.30000305,32.29790497,691085
6/10/2003,76,76,73.59999847,74.98999786,31.74337387,1066055
6/11/2003,75.19999695,75.54000092,72.40000153,74.45999908,31.51902962,588390
6/12/2003,75,75,73.23000336,73.52999878,31.12534714,116725
6/13/2003,73.80000305,78.40000153,73,77.41999817,32.77199554,1792555
6/16/2003,77.19000244,79.19000244,76.80000305,78.91000366,33.40271759,1314080
6/17/2003,79.5,81.33999634,78.19999695,80.51000214,34.08000183,2303130
6/18/2003,80.01000214,81.36000061,80,81.08000183,34.32128143,1073475
6/19/2003,81,82.58000183,80.20999908,81.95999908,34.69379044,1171270
6/20/2003,83,94,80.63999939,81.76000214,34.60911942,2711625
6/23/2003,81.12000275,82.80000305,80.84999847,81.25,34.39324188,1725035
6/24/2003,81.19999695,82.34999847,80.19999695,81.11000061,34.33398056,1375360
6/25/2003,82,82,80.80999756,81.33999634,34.43134689,1346435
6/26/2003,81.05000305,83,81,82.75,35.02819824,1119630
6/27/2003,81.19999695,82.80000305,81.16000366,81.48999786,34.49483871,769095
6/30/2003,83.27999878,83.27999878,81.19999695,81.73000336,34.59642029,1437275
7/1/2003,79.01999664,80.80000305,78.01000214,79.19000244,38.7345047,838480
7/2/2003,79.59999847,79.98999786,76.80000305,77.01999664,37.673069,987550
7/3/2003,80,87,77,83.62000275,40.90135574,2463650
7/4/2003,83.90000153,84.19999695,80.19999695,80.52999878,39.38993073,882030
7/7/2003,81.80000305,83.76000214,80.59999847,83.05000305,40.62255096,809005
7/8/2003,82.80000305,83.80000305,81.41999817,81.87000275,40.04537582,1058565
7/9/2003,82.40000153,82.80000305,81.20999908,81.61000061,39.91820145,692740
7/10/2003,82.09999847,83,81.41000366,82.08999634,40.1529808,206055
7/11/2003,81.65000153,84,81.40000153,83.23000336,40.71059799,1883800
7/14/2003,83,83.22000122,81.87999725,82.23999786,40.22635269,309300
7/15/2003,84,84,80.25,81.80999756,40.01602554,1144625
7/16/2003,81.04000092,81.98000336,80.90000153,81.38999939,39.81058884,806540
7/17/2003,81.80000305,83.01999664,79.27999878,80.05000305,39.15515518,1132855
7/18/2003,80.19999695,83.58000183,79,81.58999634,39.90840912,800170
7/21/2003,80.20999908,84.98000336,78,84.19000244,41.18016815,2706375
7/22/2003,83.63999939,84.19000244,81.19999695,81.61000061,39.91820145,903175
7/23/2003,84,84,79.84999847,80.08000183,39.16983414,1340045
7/24/2003,81.38999939,83.38999939,79.06999969,81.66999817,39.94754028,717150
7/25/2003,81.80000305,84.37000275,81,83.98000336,41.07744217,805305
7/28/2003,83.58999634,85,80.77999878,81.36000061,39.79592133,1180130
7/29/2003,81.80000305,81.80000305,80.40000153,80.86000061,39.55134964,420520
7/30/2003,83,83,80.98000336,81.91999817,40.06982422,502025
7/31/2003,80.80000305,85.80000305,80.40000153,82.61000061,40.40732956,1002925
8/1/2003,81.81999969,85.59999847,81.80999756,84.43000031,41.29755402,2245405
8/4/2003,84.40000153,88,84.19999695,87.79000092,42.94105148,1240825
8/5/2003,88,88.5,86,86.58000183,42.34919739,778315
8/6/2003,86,88.19999695,85.66000366,86.26999664,42.19755936,1301980
8/7/2003,86,87.34999847,85.91999817,86.91000366,42.51061249,955570
8/8/2003,86.20999908,89.58000183,86,88.70999908,43.39104843,965585
8/11/2003,88,91.18000031,87.62000275,90.55000305,44.2910614,1238660
8/12/2003,90.19999695,96.38999939,90.01999664,95.75,46.83453751,2247040
8/13/2003,96.40000153,96.40000153,92.59999847,93.87000275,45.91498184,2424820
8/14/2003,93.77999878,94.09999847,90.26000214,91.95999908,44.98073578,1315590
8/18/2003,92,97,91.25,95.95999908,46.93726349,1417020
8/19/2003,96.01999664,104.1999969,95,102.1100006,49.94544983,1655550
8/20/2003,102.4000015,103,99.45999908,102.1800003,49.97967529,978655
8/21/2003,100.4000015,100.8000031,95.04000092,96.27999878,47.09378815,2868025
8/22/2003,97.79000092,97.80000305,92.61000061,93.66000366,45.81225967,2005390
8/25/2003,97.19999695,97.19999695,92.59999847,94.58000183,46.26226807,1552720
8/26/2003,96,96,91.98000336,93.08999634,45.53344727,1577240
8/27/2003,94.80000305,96.29000092,93.19999695,95.88999939,46.9030304,1499075
8/28/2003,96.40000153,97.19999695,94.80000305,96.77999878,47.33835983,1629105
8/29/2003,97.79000092,97.79000092,94,96.51999664,47.21117783,1121120
9/1/2003,96.41000366,101.25,95.80000305,100.6500015,49.2313118,1084955
9/2/2003,100.9899979,101.5999985,95.59999847,95.98999786,46.95193863,1097480
9/3/2003,96.5,98,96.19999695,97.05000305,47.47042465,630115
9/4/2003,96.80000305,100,96.05000305,99.30000305,48.57097626,1905885
9/5/2003,99.30000305,100.3799973,99,99.93000031,48.87912369,874335
9/8/2003,101.4000015,101.4000015,97,100.3499985,49.08456039,923985
9/9/2003,100,100.9599991,98.41999817,99.84999847,48.83999634,1107140
9/10/2003,99.30000305,102,98.61000061,101.5699997,49.68130875,1389620
9/11/2003,100,101.8799973,98.19999695,98.55000305,48.20412445,671060
9/12/2003,99.77999878,99.77999878,95.40000153,96.16000366,47.03509903,931275
9/15/2003,96,98.01999664,95.40000153,96.76000214,47.3285675,446830
9/16/2003,96,99.59999847,95.01000214,98.62999725,48.2432518,1319725
9/17/2003,100.9800034,100.9800034,95,95.55999756,46.74161148,475835
9/18/2003,94.37999725,97.80000305,93,94.79000092,46.3649826,741265
9/19/2003,94.19999695,97.80000305,94.19999695,96.25,47.07911682,1800455
9/22/2003,96.80000305,96.80000305,94,95.84999847,46.88345337,531840
9/23/2003,95.80000305,97,94.44000244,96.15000153,47.03020096,607970
9/24/2003,96.40000153,102.9000015,96.19999695,101.0999985,49.45140457,1587675
9/25/2003,100.3899994,101.4000015,97.80000305,98.63999939,48.24814224,1774350
9/26/2003,98.01000214,100.6100006,97.05999756,100.0800018,48.9525032,630255
9/29/2003,100,101.5999985,97.59999847,98.73999786,48.29705048,1507565
9/30/2003,98.30000305,100.5999985,97.41000366,99.73999786,48.78619003,1109240
10/1/2003,98.34999847,102.4000015,98,102,49.89163208,1371995
10/3/2003,99.80000305,104.9700012,99.80000305,104.4000015,51.06555939,1157170
10/6/2003,105.8000031,110.3799973,104.4000015,110.1800003,53.89275742,1230380
10/7/2003,110,111,107.5,109.9599991,53.78513718,1407165
10/8/2003,107,109.1800003,104.3300018,105.7699966,51.735672,1192010
10/9/2003,106.0199966,108.0999985,105.9599991,107.1299973,52.40087891,756050
10/10/2003,109.8000031,109.8000031,106.7200012,108,52.82644653,1502810
10/13/2003,110,110,105.0100021,106.1800003,51.93620682,1720955
10/14/2003,106.1999969,109.1999969,104,105.8300018,51.76502228,846565
